departamento,anio,poblacion_total,vif_fisica_consolidada,vif_psicologica_consolidada,vif_patrimonial_consolidada,tasa_fisica,tasa_psicologica,tasa_patrimonial,tasa_divorcios_10k,pct_educacion_superior,pct_uniones_hecho,pct_casados,pct_decision_mujer,pct_decision_hombre,tasa_desempleo,tasa_quehaceres_hogar,vif_predominante
Petén,2014,545600,630,845,134,11.54692082111437,15.487536656891496,2.456011730205279,2.4376832844574783,2.6312740959631578,25.729307591245863,27.000864473086562,15.554753309265944,26.384275972723625,2.383808815413777,34.4206944988141,Psicologica
Quetzaltenango,2014,799101,1179,1270,164,14.754079897284575,15.892859600976598,2.05230627918123,4.7803719429709135,11.881213795513238,14.36205967215194,35.293446209454956,19.169478922381742,23.14362523594349,2.004369156988077,30.54778198036686,Psicologica
Quiché,2014,949261,1090,1036,826,11.4826164774493,10.913752908841719,8.70150569759002,1.6539181531738898,1.5805467551475039,19.572474469846327,30.609735698753482,16.396780136351367,38.31978033583272,1.5600085043053045,36.256118930821835,Fisica
Retalhuleu,2014,326828,1240,1526,211,37.94044573904317,46.69122596595151,6.455995202369442,4.283598712472616,3.408938036430167,17.025846723470913,33.059992563232306,20.926036466247016,21.92316040807467,4.218354988535481,32.1626210250998,Psicologica
Sacatepéquez,2014,330469,1027,1385,105,31.07704504809831,41.91013377956783,3.177302560905864,4.145623341372413,7.167719815620097,11.934820959037456,38.361871230741116,15.224706692478595,23.038445047877662,2.2762432493249327,22.35029208709506,Psicologica
San Marcos,2014,1032277,1388,1811,312,13.44600334987605,17.543740682006863,3.022444557032657,1.8405912366545025,2.9338896857478156,20.897340627985677,30.080213557592973,17.352008404764007,32.26850079040129,2.422489126531264,35.081320543934666,Psicologica
Santa Rosa,2014,396607,795,1205,289,20.045031983802605,30.38272143456873,7.286810368954658,3.3030178489033224,3.3948018644170395,21.22431830864855,28.435076555975343,20.540837504578196,26.000081390143652,2.98811013767209,31.783792187025757,Psicologica
Sololá,2014,421583,661,736,79,15.679000339197739,17.458009454840447,1.8738896018103197,1.3994871709722643,2.652163000644282,15.839384104460713,34.266737112234885,14.870279299589987,25.541135654794584,1.3471634567761472,31.370180813572528,Psicologica
Suchitepéquez,2014,554695,1491,2263,282,26.879636557026835,40.79719485483013,5.083874922254572,3.4253057986821585,3.1429394068764207,16.613649949014874,33.41787878432705,19.762368586286286,24.281551366058636,3.2982298902083795,31.63304190963398,Psicologica
Totonicapán,2014,418569,431,514,50,10.296988071261849,12.279934729996727,1.194546179960771,2.1024012767309572,2.2779306737322997,10.932695910108462,37.53603309316432,15.848058815942215,28.365793886237583,1.4891246146944328,31.69004583459436,Psicologica
Zacapa,2014,245374,443,582,64,18.054072558624792,23.71889442239194,2.6082633041805567,5.950100662661896,3.8874886849718675,22.96687717489367,26.262147183915452,23.702719073899583,27.594561852200833,3.5436566985071765,28.753328205431632,Psicologica
Alta Verapaz,2015,1215038,2007,3013,334,16.518001906113223,24.79757834734387,2.748885220050731,1.489665343799947,2.070863560171225,18.382794624838862,34.81548474765405,12.244469152447406,32.76660567486408,2.142470175280189,36.34419139333063,Psicologica
Baja Verapaz,2015,299476,504,742,79,16.82939534386729,24.77660981180462,2.6379409368363405,4.474482095393287,2.932476408021828,17.504230676248874,35.28054328476297,18.716821316706618,23.28426687057924,1.9486604869104616,33.063007826387135,Psicologica
Chimaltenango,2015,615776,1163,1686,297,18.88673803460999,27.380086265135372,4.82318245595801,2.5009094216078576,3.1773399014778327,9.358587598631967,39.7263094207709,14.75674865736615,20.614654227423642,1.4770505539521461,30.973856418257935,Psicologica
Chiquimula,2015,415063,237,333,59,5.709976557775566,8.02287845459605,1.4214709574209217,4.5053401531815656,3.0157272659327985,20.84351438975461,27.39678706459148,22.093777841327807,28.37863105909786,2.3626738974620256,34.036707820765905,Psicologica
El Progreso,2015,176632,423,768,82,23.948095475338558,43.48023008288419,4.642420399474614,6.963630599211921,3.7996482035007437,20.29035110236445,30.243005048344312,20.840024427204668,23.44559292515776,3.426497159507105,30.695256024710073,Psicologica
Escuintla,2015,733181,318,388,35,4.337264604511028,5.292008385378235,0.47737189043360373,5.3329259759868295,3.3783330875551325,23.93258951819256,27.491172313329677,19.911110628737642,22.055200408087956,5.183616048920911,30.007759429890275,Psicologica
Guatemala,2015,3015081,3005,5369,874,9.966564745690082,17.807150122998355,2.898761260476916,8.978199922323812,12.215548422107702,15.032453685676117,33.034474029392534,21.314537028304706,21.00012884492517,3.3694119055547036,20.609889856091065,Psicologica
Huehuetenango,2015,1170669,710,845,131,6.064908184977992,7.218094952544229,1.1190182707494603,1.8707252007185633,2.3664469066767917,23.631981324773854,29.816399182958857,17.36016174915608,36.5771648770733,1.9342831472211524,38.4459069584633,Psicologica
Izabal,2015,408688,364,579,134,8.9065497396547,14.167286536428767,3.2787847942684882,4.722428845476256,2.6535696605755366,25.093448594539492,25.184912299645262,20.854345578460954,27.173844238600637,3.377008039453142,30.873849662024593,Psicologica
Jalapa,2015,342923,385,650,36,11.227010145134622,18.954692452824688,1.0497983512333673,3.965904882437165,2.984230595230401,18.866085428858728,29.344547139208128,20.255077040344098,27.102956389176242,1.6277946150129574,34.04875788670401,Psicologica
Jutiapa,2015,488395,490,772,84,10.03286274429509,15.806877629787365,1.7199193275934437,6.900152540464173,3.2240785955640465,18.29292383190202,31.48198207564825,21.452122603132732,28.17319961975558,2.486654972678975,34.31759158418804,Psicologica
Petén,2015,545600,772,1052,112,14.149560117302054,19.281524926686217,2.0527859237536656,3.280791788856305,2.6312740959631578,25.729307591245863,27.000864473086562,15.554753309265944,26.384275972723625,2.383808815413777,34.4206944988141,Psicologica
Quetzaltenango,2015,799101,1191,1321,150,14.904248649419785,16.531076797551247,1.8771094016901493,6.106862586831952,11.881213795513238,14.36205967215194,35.293446209454956,19.169478922381742,23.14362523594349,2.004369156988077,30.54778198036686,Psicologica
Quiché,2015,949261,1032,1033,886,10.87161486672264,10.88214937725241,9.33357632937622,1.9278154269479102,1.5805467551475039,19.572474469846327,30.609735698753482,16.396780136351367,38.31978033583272,1.5600085043053045,36.256118930821835,Psicologica
Retalhuleu,2015,326828,1035,1377,164,31.66803333863684,42.132253050534224,5.017929920325064,5.782858261838031,3.408938036430167,17.025846723470913,33.059992563232306,20.926036466247016,21.92316040807467,4.218354988535481,32.1626210250998,Psicologica
Sacatepéquez,2015,330469,895,1416,126,27.082721828673794,42.8481945356448,3.812763073087037,4.599523707216108,7.167719815620097,11.934820959037456,38.361871230741116,15.224706692478595,23.038445047877662,2.2762432493249327,22.35029208709506,Psicologica
San Marcos,2015,1032277,1221,1635,280,11.828220526079726,15.838771957526903,2.7124502434908457,2.98369526783993,2.9338896857478156,20.897340627985677,30.080213557592973,17.352008404764007,32.26850079040129,2.422489126531264,35.081320543934666,Psicologica
Santa Rosa,2015,396607,600,843,203,15.1283260255114,21.25529806584352,5.11841697196469,5.496625122602476,3.3948018644170395,21.22431830864855,28.435076555975343,20.540837504578196,26.000081390143652,2.98811013767209,31.783792187025757,Psicologica
Sololá,2015,421583,410,481,49,9.72524983218014,11.409378461655239,1.1622859555532363,1.6604085079331945,2.652163000644282,15.839384104460713,34.266737112234885,14.870279299589987,25.541135654794584,1.3471634567761472,31.370180813572528,Psicologica
Suchitepéquez,2015,554695,1420,1931,137,25.59965386383508,34.81192366976446,2.4698257601023985,3.9120597806001496,3.1429394068764207,16.613649949014874,33.41787878432705,19.762368586286286,24.281551366058636,3.2982298902083795,31.63304190963398,Psicologica
Totonicapán,2015,418569,350,414,53,8.361823259725398,9.890842370075186,1.2662189507584172,2.8669108319058507,2.2779306737322997,10.932695910108462,37.53603309316432,15.848058815942215,28.365793886237583,1.4891246146944328,31.69004583459436,Psicologica
Zacapa,2015,245374,380,518,48,15.486563368572059,21.110631118211387,1.9561974781354179,7.661773456030386,3.8874886849718675,22.96687717489367,26.262147183915452,23.702719073899583,27.594561852200833,3.5436566985071765,28.753328205431632,Psicologica
Alta Verapaz,2016,1215038,2021,2992,496,16.633224639887807,24.624744246681995,4.082176853728032,0.9382422607358781,2.070863560171225,18.382794624838862,34.81548474765405,12.244469152447406,32.76660567486408,2.142470175280189,36.34419139333063,Psicologica
Baja Verapaz,2016,299476,393,616,46,13.122921369325088,20.569260975837796,1.5360162417021732,3.840040604255433,2.932476408021828,17.504230676248874,35.28054328476297,18.716821316706618,23.28426687057924,1.9486604869104616,33.063007826387135,Psicologica
Chimaltenango,2016,615776,995,1439,267,16.15847321103778,23.368887387621474,4.335992308891544,1.7214051863015123,3.1773399014778327,9.358587598631967,39.7263094207709,14.75674865736615,20.614654227423642,1.4770505539521461,30.973856418257935,Psicologica
Chiquimula,2016,415063,217,343,28,5.228121995937966,8.26380573551485,0.6745963865726409,3.8066510385170447,3.0157272659327985,20.84351438975461,27.39678706459148,22.093777841327807,28.37863105909786,2.3626738974620256,34.036707820765905,Psicologica
El Progreso,2016,176632,302,624,119,17.09769464196748,35.327686942343405,6.737171067530232,5.378413877440101,3.7996482035007437,20.29035110236445,30.243005048344312,20.840024427204668,23.44559292515776,3.426497159507105,30.695256024710073,Psicologica
Escuintla,2016,733181,225,235,15,3.0688192956445954,3.2052112643399107,0.20458795304297303,4.050841470250866,3.3783330875551325,23.93258951819256,27.491172313329677,19.911110628737642,22.055200408087956,5.183616048920911,30.007759429890275,Psicologica
Guatemala,2016,3015081,2712,4873,743,8.994783224729286,16.162086524375297,2.4642787374534882,7.10428675050521,12.215548422107702,15.032453685676117,33.034474029392534,21.314537028304706,21.00012884492517,3.3694119055547036,20.609889856091065,Psicologica
Huehuetenango,2016,1170669,844,1023,151,7.209552828340035,8.738593060890825,1.2898607548333474,1.5034138599382063,2.3664469066767917,23.631981324773854,29.816399182958857,17.36016174915608,36.5771648770733,1.9342831472211524,38.4459069584633,Psicologica
Izabal,2016,408688,377,579,93,9.224640801785224,14.167286536428767,2.2755745213952943,4.6245546725130176,2.6535696605755366,25.093448594539492,25.184912299645262,20.854345578460954,27.173844238600637,3.377008039453142,30.873849662024593,Psicologica
Jalapa,2016,342923,326,550,34,9.50650729172438,16.03858592162089,0.9914762206092913,3.6742942293167857,2.984230595230401,18.866085428858728,29.344547139208128,20.255077040344098,27.102956389176242,1.6277946150129574,34.04875788670401,Psicologica
